[03:21:48.439] Namespace(root_path='../data/MS_CMRSEG/mscmrseg19_split1', exp='msc01/diffrect', model='unet', max_iterations=30000, batch_size=8, deterministic=1, base_lr=0.01, patch_size=[256, 256], seed=1337, u_weight=0.5, num_classes=4, img_channels=1, load=False, gpu='5', conf_thresh=0.8, labeled_bs=4, labeled_num=7, refine_start=1000, ema_decay=0.99, consistency_type='mse', consistency=0.1, consistency_rampup=200.0, image_size=[256, 256], base_chn_rf=64, ldm_beta_sch='cosine', ts=10, ts_sample=2, ref_consistency_weight=-1, no_color=False, no_blur=False, rot=359)
[03:21:52.929] Start pre_training
[03:21:52.929] 27 iterations per epoch
[03:22:36.800] Namespace(root_path='../data/MS_CMRSEG/mscmrseg19_split1', exp='msc01/diffrect', model='unet', max_iterations=30000, batch_size=8, deterministic=1, base_lr=0.01, patch_size=[256, 256], seed=1337, u_weight=0.5, num_classes=4, img_channels=1, load=False, gpu='5', conf_thresh=0.8, labeled_bs=4, labeled_num=7, refine_start=1000, ema_decay=0.99, consistency_type='mse', consistency=0.1, consistency_rampup=200.0, image_size=[256, 256], base_chn_rf=64, ldm_beta_sch='cosine', ts=10, ts_sample=2, ref_consistency_weight=-1, no_color=False, no_blur=False, rot=359)
[03:22:37.614] Start pre_training
[03:22:37.614] 27 iterations per epoch
[03:23:16.902] Namespace(root_path='../data/MS_CMRSEG/mscmrseg19_split1', exp='msc01/diffrect', model='unet', max_iterations=30000, batch_size=8, deterministic=1, base_lr=0.01, patch_size=[256, 256], seed=1337, u_weight=0.5, num_classes=4, img_channels=1, load=False, gpu='5', conf_thresh=0.8, labeled_bs=4, labeled_num=7, refine_start=1000, ema_decay=0.99, consistency_type='mse', consistency=0.1, consistency_rampup=200.0, image_size=[256, 256], base_chn_rf=64, ldm_beta_sch='cosine', ts=10, ts_sample=2, ref_consistency_weight=-1, no_color=False, no_blur=False, rot=359)
[03:23:17.709] Start pre_training
[03:23:17.710] 27 iterations per epoch
[21:15:56.938] Namespace(root_path='../data/MS_CMRSEG/mscmrseg19_split1', exp='msc01/diffrect', model='unet', max_iterations=30000, batch_size=8, deterministic=1, base_lr=0.01, patch_size=[256, 256], seed=1337, u_weight=0.5, num_classes=4, img_channels=1, load=False, gpu='5', conf_thresh=0.8, labeled_bs=4, labeled_num=7, refine_start=1000, ema_decay=0.99, consistency_type='mse', consistency=0.1, consistency_rampup=200.0, image_size=[256, 256], base_chn_rf=64, ldm_beta_sch='cosine', ts=10, ts_sample=2, ref_consistency_weight=-1, no_color=False, no_blur=False, rot=359)
[21:15:59.325] Start pre_training
[21:15:59.326] 27 iterations per epoch
[21:16:08.183] iteration 1: loss: 2.326829, mix_dice: 1.653435, mix_ce: 3.000224
[21:16:08.232] iteration 2: loss: 2.220989, mix_dice: 1.643955, mix_ce: 2.798024
[21:16:08.253] iteration 3: loss: 2.019784, mix_dice: 1.623401, mix_ce: 2.416168
[21:16:08.273] iteration 4: loss: 1.724046, mix_dice: 1.523630, mix_ce: 1.924462
[21:32:50.218] Namespace(root_path='../data/MS_CMRSEG/mscmrseg19_split1', exp='msc01/diffrect', model='unet', max_iterations=30000, batch_size=8, deterministic=1, base_lr=0.01, patch_size=[256, 256], seed=1337, u_weight=0.5, num_classes=4, img_channels=1, load=False, gpu='5', conf_thresh=0.8, labeled_bs=4, labeled_num=7, refine_start=1000, ema_decay=0.99, consistency_type='mse', consistency=0.1, consistency_rampup=200.0, image_size=[256, 256], base_chn_rf=64, ldm_beta_sch='cosine', ts=10, ts_sample=2, ref_consistency_weight=-1, no_color=False, no_blur=False, rot=359)
[21:32:50.372] Start pre_training
[21:32:50.372] 27 iterations per epoch
[21:32:51.177] iteration 1: loss: 2.326829, mix_dice: 1.653435, mix_ce: 3.000224
[21:32:51.207] iteration 2: loss: 2.220989, mix_dice: 1.643954, mix_ce: 2.798024
[21:32:51.228] iteration 3: loss: 2.019782, mix_dice: 1.623401, mix_ce: 2.416163
[21:32:51.249] iteration 4: loss: 1.724035, mix_dice: 1.523627, mix_ce: 1.924443
[21:32:51.995] iteration 5: loss: 1.449304, mix_dice: 1.530655, mix_ce: 1.367953
[21:32:52.017] iteration 6: loss: 1.161214, mix_dice: 1.409315, mix_ce: 0.913114
[22:01:13.580] Namespace(root_path='../data/MS_CMRSEG/mscmrseg19_split1', exp='msc01/diffrect', model='unet', max_iterations=30000, batch_size=8, deterministic=1, base_lr=0.01, patch_size=[256, 256], seed=1337, u_weight=0.5, num_classes=4, img_channels=1, load=False, gpu='5', conf_thresh=0.8, labeled_bs=4, labeled_num=7, refine_start=1000, ema_decay=0.99, consistency_type='mse', consistency=0.1, consistency_rampup=200.0, image_size=[256, 256], base_chn_rf=64, ldm_beta_sch='cosine', ts=10, ts_sample=2, ref_consistency_weight=-1, no_color=False, no_blur=False, rot=359, optimizer='adamw', weight_decay=0.01, momentum=0.9, beta1=0.9, beta2=0.999, scheduler='cosine', warmup_epochs=5, min_lr=1e-06, lr_decay=0.1, lr_decay_epochs=10)
[22:01:14.774] Start pre_training
[22:01:14.775] 27 iterations per epoch
[22:16:45.993] Namespace(root_path='../data/MS_CMRSEG/mscmrseg19_split1', exp='msc01/diffrect', model='unet', max_iterations=30000, batch_size=8, deterministic=1, base_lr=0.01, patch_size=[256, 256], seed=1337, u_weight=0.5, num_classes=4, img_channels=1, load=False, gpu='5', conf_thresh=0.8, labeled_bs=4, labeled_num=7, refine_start=1000, ema_decay=0.99, consistency_type='mse', consistency=0.1, consistency_rampup=200.0, image_size=[256, 256], base_chn_rf=64, ldm_beta_sch='cosine', ts=10, ts_sample=2, ref_consistency_weight=-1, no_color=False, no_blur=False, rot=359, optimizer='adamw', weight_decay=0.01, momentum=0.9, beta1=0.9, beta2=0.999, scheduler='cosine', warmup_epochs=5, min_lr=1e-06, lr_decay=0.1, lr_decay_epochs=10)
[22:16:46.155] Start pre_training
[22:16:46.155] 27 iterations per epoch
[22:16:48.887] iteration 1: loss: 2.326829, mix_dice: 1.653435, mix_ce: 3.000224, lr: 0.010000
[22:59:49.946] iteration 110: loss: 0.943725, mix_dice: 1.336630, mix_ce: 0.550820, lr: 0.009997
[22:59:50.062] iteration 111: loss: 0.844901, mix_dice: 1.319225, mix_ce: 0.370576, lr: 0.009997
[22:59:50.186] iteration 112: loss: 0.792533, mix_dice: 1.296215, mix_ce: 0.288851, lr: 0.009997
[22:59:50.338] iteration 113: loss: 0.864660, mix_dice: 1.367632, mix_ce: 0.361689, lr: 0.009997
[22:59:50.521] iteration 114: loss: 0.800250, mix_dice: 1.291025, mix_ce: 0.309474, lr: 0.009997
[22:59:50.660] iteration 115: loss: 0.843506, mix_dice: 1.352183, mix_ce: 0.334829, lr: 0.009997
[22:59:50.980] iteration 116: loss: 0.808927, mix_dice: 1.270252, mix_ce: 0.347603, lr: 0.009997
[22:59:51.097] iteration 117: loss: 0.849220, mix_dice: 1.360914, mix_ce: 0.337525, lr: 0.009997
[22:59:51.459] iteration 118: loss: 0.797660, mix_dice: 1.288146, mix_ce: 0.307174, lr: 0.009997
[22:59:51.604] iteration 119: loss: 0.753918, mix_dice: 1.264384, mix_ce: 0.243451, lr: 0.009997
[22:59:51.726] iteration 120: loss: 0.930894, mix_dice: 1.398595, mix_ce: 0.463193, lr: 0.009996
[22:59:52.070] iteration 121: loss: 0.768056, mix_dice: 1.327280, mix_ce: 0.208832, lr: 0.009996
[22:59:52.232] iteration 122: loss: 0.809981, mix_dice: 1.325939, mix_ce: 0.294023, lr: 0.009996
[22:59:52.382] iteration 123: loss: 0.856131, mix_dice: 1.355580, mix_ce: 0.356683, lr: 0.009996
[22:59:52.501] iteration 124: loss: 0.833927, mix_dice: 1.322898, mix_ce: 0.344956, lr: 0.009996
[22:59:52.651] iteration 125: loss: 0.789239, mix_dice: 1.340629, mix_ce: 0.237848, lr: 0.009996
[22:59:52.793] iteration 126: loss: 0.909332, mix_dice: 1.391098, mix_ce: 0.427567, lr: 0.009996
[22:59:52.920] iteration 127: loss: 0.825513, mix_dice: 1.300674, mix_ce: 0.350351, lr: 0.009996
[22:59:53.072] iteration 128: loss: 0.780367, mix_dice: 1.269316, mix_ce: 0.291418, lr: 0.009996
[22:59:53.182] iteration 129: loss: 0.816772, mix_dice: 1.290477, mix_ce: 0.343066, lr: 0.009996
[22:59:53.316] iteration 130: loss: 0.755891, mix_dice: 1.270646, mix_ce: 0.241135, lr: 0.009996
[22:59:53.619] iteration 131: loss: 0.800622, mix_dice: 1.283332, mix_ce: 0.317912, lr: 0.009996
[22:59:53.791] iteration 132: loss: 0.874443, mix_dice: 1.384646, mix_ce: 0.364240, lr: 0.009996
[22:59:53.926] iteration 133: loss: 0.717923, mix_dice: 1.252147, mix_ce: 0.183699, lr: 0.009996
[22:59:54.065] iteration 134: loss: 0.817475, mix_dice: 1.445383, mix_ce: 0.189567, lr: 0.009996
[22:59:54.203] iteration 135: loss: 0.752199, mix_dice: 1.268412, mix_ce: 0.235987, lr: 0.009996
[22:59:54.329] iteration 136: loss: 0.742454, mix_dice: 1.313367, mix_ce: 0.171541, lr: 0.009995
[22:59:54.464] iteration 137: loss: 0.878329, mix_dice: 1.329202, mix_ce: 0.427456, lr: 0.009995
[22:59:54.608] iteration 138: loss: 0.867562, mix_dice: 1.406444, mix_ce: 0.328679, lr: 0.009995
[22:59:54.740] iteration 139: loss: 0.825284, mix_dice: 1.340172, mix_ce: 0.310397, lr: 0.009995
[22:59:55.078] iteration 140: loss: 0.782224, mix_dice: 1.278312, mix_ce: 0.286136, lr: 0.009995
[22:59:55.439] iteration 141: loss: 0.764221, mix_dice: 1.236707, mix_ce: 0.291734, lr: 0.009995
[22:59:55.558] iteration 142: loss: 0.748487, mix_dice: 1.223925, mix_ce: 0.273049, lr: 0.009995
[22:59:55.898] iteration 143: loss: 0.739838, mix_dice: 1.216187, mix_ce: 0.263489, lr: 0.009995
[22:59:56.055] iteration 144: loss: 0.868241, mix_dice: 1.359749, mix_ce: 0.376733, lr: 0.009995
[22:59:56.220] iteration 145: loss: 0.805570, mix_dice: 1.216060, mix_ce: 0.395080, lr: 0.009995
[22:59:56.363] iteration 146: loss: 0.759532, mix_dice: 1.270227, mix_ce: 0.248837, lr: 0.009995
[22:59:56.683] iteration 147: loss: 0.733111, mix_dice: 1.243401, mix_ce: 0.222821, lr: 0.009995
[22:59:56.995] iteration 148: loss: 0.733747, mix_dice: 1.256274, mix_ce: 0.211222, lr: 0.009995
[22:59:57.141] iteration 149: loss: 0.833420, mix_dice: 1.396085, mix_ce: 0.270754, lr: 0.009995
[22:59:57.311] iteration 150: loss: 0.788882, mix_dice: 1.308906, mix_ce: 0.268858, lr: 0.009994
[22:59:57.430] iteration 151: loss: 0.718605, mix_dice: 1.249218, mix_ce: 0.187992, lr: 0.009994
[22:59:57.781] iteration 152: loss: 0.766004, mix_dice: 1.284819, mix_ce: 0.247189, lr: 0.009994
[22:59:57.953] iteration 153: loss: 0.741523, mix_dice: 1.221046, mix_ce: 0.262000, lr: 0.009994
[22:59:58.223] iteration 154: loss: 0.726582, mix_dice: 1.227276, mix_ce: 0.225889, lr: 0.009994
[22:59:58.373] iteration 155: loss: 0.730850, mix_dice: 1.206289, mix_ce: 0.255411, lr: 0.009994
[22:59:58.748] iteration 156: loss: 0.834135, mix_dice: 1.283349, mix_ce: 0.384921, lr: 0.009994
[22:59:59.345] iteration 157: loss: 0.736748, mix_dice: 1.235234, mix_ce: 0.238262, lr: 0.009994
[22:59:59.715] iteration 158: loss: 0.760384, mix_dice: 1.241743, mix_ce: 0.279025, lr: 0.009994
[23:00:00.034] iteration 159: loss: 0.759746, mix_dice: 1.263981, mix_ce: 0.255512, lr: 0.009994
[23:00:00.186] iteration 160: loss: 0.775558, mix_dice: 1.249393, mix_ce: 0.301724, lr: 0.009994
[23:00:00.337] iteration 161: loss: 0.810475, mix_dice: 1.391887, mix_ce: 0.229063, lr: 0.009994
[23:00:00.471] iteration 162: loss: 0.726318, mix_dice: 1.225276, mix_ce: 0.227361, lr: 0.009994
[23:00:00.768] iteration 163: loss: 0.792209, mix_dice: 1.304456, mix_ce: 0.279962, lr: 0.009993
[23:00:01.111] iteration 164: loss: 0.696104, mix_dice: 1.220026, mix_ce: 0.172183, lr: 0.009993
[23:00:01.247] iteration 165: loss: 0.723005, mix_dice: 1.233630, mix_ce: 0.212380, lr: 0.009993
[23:00:01.391] iteration 166: loss: 0.809802, mix_dice: 1.354472, mix_ce: 0.265131, lr: 0.009993
[23:00:01.528] iteration 167: loss: 0.738685, mix_dice: 1.244436, mix_ce: 0.232933, lr: 0.009993
[23:00:02.082] iteration 168: loss: 0.734322, mix_dice: 1.247357, mix_ce: 0.221286, lr: 0.009993
[23:00:02.214] iteration 169: loss: 0.772261, mix_dice: 1.362686, mix_ce: 0.181837, lr: 0.009993
[23:00:02.381] iteration 170: loss: 0.878318, mix_dice: 1.324556, mix_ce: 0.432079, lr: 0.009993
[23:00:02.503] iteration 171: loss: 0.776174, mix_dice: 1.318697, mix_ce: 0.233651, lr: 0.009993
[23:00:02.633] iteration 172: loss: 0.793412, mix_dice: 1.252284, mix_ce: 0.334540, lr: 0.009993
[23:00:02.769] iteration 173: loss: 0.813830, mix_dice: 1.249039, mix_ce: 0.378620, lr: 0.009993
[23:00:02.925] iteration 174: loss: 0.776108, mix_dice: 1.216943, mix_ce: 0.335273, lr: 0.009993
[23:00:03.072] iteration 175: loss: 0.761361, mix_dice: 1.198089, mix_ce: 0.324634, lr: 0.009992
[23:00:03.212] iteration 176: loss: 0.783652, mix_dice: 1.237440, mix_ce: 0.329863, lr: 0.009992
[23:00:03.400] iteration 177: loss: 0.841953, mix_dice: 1.261197, mix_ce: 0.422710, lr: 0.009992
[23:00:03.508] iteration 178: loss: 0.767402, mix_dice: 1.214064, mix_ce: 0.320740, lr: 0.009992
[23:00:03.630] iteration 179: loss: 0.737189, mix_dice: 1.196062, mix_ce: 0.278315, lr: 0.009992
[23:00:03.745] iteration 180: loss: 0.705240, mix_dice: 1.171973, mix_ce: 0.238507, lr: 0.009992
[23:00:03.921] iteration 181: loss: 0.739177, mix_dice: 1.194812, mix_ce: 0.283542, lr: 0.009992
[23:00:04.442] iteration 182: loss: 0.712202, mix_dice: 1.228278, mix_ce: 0.196126, lr: 0.009992
[23:00:04.593] iteration 183: loss: 0.807350, mix_dice: 1.295883, mix_ce: 0.318816, lr: 0.009992
[23:00:04.727] iteration 184: loss: 0.797949, mix_dice: 1.289770, mix_ce: 0.306127, lr: 0.009992
[23:00:04.875] iteration 185: loss: 0.668767, mix_dice: 1.137826, mix_ce: 0.199708, lr: 0.009992
[23:00:04.993] iteration 186: loss: 0.735477, mix_dice: 1.181632, mix_ce: 0.289323, lr: 0.009991
[23:00:05.097] iteration 187: loss: 0.660900, mix_dice: 1.116842, mix_ce: 0.204958, lr: 0.009991
[23:00:05.228] iteration 188: loss: 0.649255, mix_dice: 1.116314, mix_ce: 0.182196, lr: 0.009991
[23:00:05.378] iteration 189: loss: 0.678114, mix_dice: 1.176743, mix_ce: 0.179486, lr: 0.009991
[23:00:05.664] iteration 190: loss: 0.664264, mix_dice: 1.152760, mix_ce: 0.175768, lr: 0.009991
[23:00:05.790] iteration 191: loss: 0.675019, mix_dice: 1.144264, mix_ce: 0.205773, lr: 0.009991
[23:00:05.930] iteration 192: loss: 0.769925, mix_dice: 1.205122, mix_ce: 0.334729, lr: 0.009991
[23:00:06.108] iteration 193: loss: 0.744658, mix_dice: 1.208694, mix_ce: 0.280623, lr: 0.009991
[23:00:06.227] iteration 194: loss: 0.668083, mix_dice: 1.152786, mix_ce: 0.183380, lr: 0.009991
[23:00:06.363] iteration 195: loss: 0.648563, mix_dice: 1.110702, mix_ce: 0.186425, lr: 0.009991
[23:00:06.487] iteration 196: loss: 0.654480, mix_dice: 1.128766, mix_ce: 0.180194, lr: 0.009991
[23:00:06.607] iteration 197: loss: 0.731800, mix_dice: 1.185471, mix_ce: 0.278129, lr: 0.009990
[23:00:06.746] iteration 198: loss: 0.693776, mix_dice: 1.157529, mix_ce: 0.230024, lr: 0.009990
[23:00:06.865] iteration 199: loss: 0.748292, mix_dice: 1.237126, mix_ce: 0.259459, lr: 0.009990
[23:00:06.982] iteration 200: loss: 0.783017, mix_dice: 1.256262, mix_ce: 0.309771, lr: 0.009990
[23:49:54.156] Namespace(root_path='../data/MS_CMRSEG/mscmrseg19_split1', exp='msc01/diffrect', model='unet', max_iterations=30000, batch_size=8, deterministic=1, base_lr=0.01, patch_size=[256, 256], seed=1337, u_weight=0.5, num_classes=4, img_channels=1, load=False, gpu='5', conf_thresh=0.8, labeled_bs=4, labeled_num=7, refine_start=1000, ema_decay=0.99, consistency_type='mse', consistency=0.1, consistency_rampup=200.0, image_size=[256, 256], base_chn_rf=64, ldm_beta_sch='cosine', ts=10, ts_sample=2, ref_consistency_weight=-1, no_color=False, no_blur=False, rot=359, optimizer='adamw', weight_decay=0.01, momentum=0.9, beta1=0.9, beta2=0.999, scheduler='cosine', warmup_epochs=5, min_lr=1e-06, lr_decay=0.1, lr_decay_epochs=10)
[23:49:54.320] Start pre_training
[23:49:54.320] 27 iterations per epoch
[23:49:54.969] iteration 1: loss: 2.348572, mix_dice: 1.670224, mix_ce: 3.026919, lr: 0.010000
[23:49:55.130] iteration 2: loss: 1.713331, mix_dice: 1.555489, mix_ce: 1.871174, lr: 0.010000
[23:49:55.284] iteration 3: loss: 1.168163, mix_dice: 1.420055, mix_ce: 0.916272, lr: 0.010000
[23:49:55.454] iteration 4: loss: 0.949230, mix_dice: 1.421281, mix_ce: 0.477178, lr: 0.010000
[23:49:55.597] iteration 5: loss: 0.854043, mix_dice: 1.432836, mix_ce: 0.275250, lr: 0.010000
[23:49:55.714] iteration 6: loss: 1.007536, mix_dice: 1.450181, mix_ce: 0.564891, lr: 0.010000
[23:49:55.856] iteration 7: loss: 0.887682, mix_dice: 1.400695, mix_ce: 0.374669, lr: 0.010000
[23:49:55.977] iteration 8: loss: 1.004964, mix_dice: 1.423493, mix_ce: 0.586434, lr: 0.010000
[23:49:56.104] iteration 9: loss: 0.912210, mix_dice: 1.442642, mix_ce: 0.381778, lr: 0.010000
[23:49:56.262] iteration 10: loss: 0.892516, mix_dice: 1.475433, mix_ce: 0.309600, lr: 0.010000
[23:49:56.388] iteration 11: loss: 0.876727, mix_dice: 1.469287, mix_ce: 0.284166, lr: 0.010000
[23:49:56.525] iteration 12: loss: 0.934083, mix_dice: 1.468806, mix_ce: 0.399359, lr: 0.010000
[23:49:56.642] iteration 13: loss: 0.927329, mix_dice: 1.478874, mix_ce: 0.375783, lr: 0.010000
[23:49:56.777] iteration 14: loss: 0.889563, mix_dice: 1.457376, mix_ce: 0.321749, lr: 0.010000
[23:49:56.950] iteration 15: loss: 0.897080, mix_dice: 1.470519, mix_ce: 0.323641, lr: 0.010000
[23:49:57.087] iteration 16: loss: 0.809421, mix_dice: 1.459319, mix_ce: 0.159522, lr: 0.010000
[23:49:57.217] iteration 17: loss: 0.948276, mix_dice: 1.426137, mix_ce: 0.470415, lr: 0.010000
[23:49:57.346] iteration 18: loss: 0.896372, mix_dice: 1.431312, mix_ce: 0.361432, lr: 0.010000
[23:49:57.480] iteration 19: loss: 0.974525, mix_dice: 1.452453, mix_ce: 0.496597, lr: 0.010000
[23:49:57.616] iteration 20: loss: 0.921081, mix_dice: 1.426854, mix_ce: 0.415308, lr: 0.010000
[23:49:57.798] iteration 21: loss: 0.894229, mix_dice: 1.431716, mix_ce: 0.356743, lr: 0.010000
[23:49:57.922] iteration 22: loss: 0.916833, mix_dice: 1.408330, mix_ce: 0.425336, lr: 0.010000
[23:49:58.058] iteration 23: loss: 0.878851, mix_dice: 1.417743, mix_ce: 0.339959, lr: 0.010000
[23:49:58.233] iteration 24: loss: 1.008638, mix_dice: 1.427245, mix_ce: 0.590032, lr: 0.010000
[23:49:58.364] iteration 25: loss: 0.851564, mix_dice: 1.463533, mix_ce: 0.239594, lr: 0.010000
[23:49:58.542] iteration 26: loss: 0.937387, mix_dice: 1.430582, mix_ce: 0.444192, lr: 0.010000
[23:49:58.678] iteration 27: loss: 0.954098, mix_dice: 1.432510, mix_ce: 0.475685, lr: 0.010000
[23:49:58.871] iteration 28: loss: 0.894407, mix_dice: 1.435024, mix_ce: 0.353790, lr: 0.010000
[23:49:59.031] iteration 29: loss: 0.934916, mix_dice: 1.404361, mix_ce: 0.465471, lr: 0.010000
[23:49:59.195] iteration 30: loss: 0.888486, mix_dice: 1.399936, mix_ce: 0.377037, lr: 0.010000
[23:49:59.343] iteration 31: loss: 0.979750, mix_dice: 1.443309, mix_ce: 0.516190, lr: 0.010000
[23:49:59.511] iteration 32: loss: 0.879415, mix_dice: 1.458114, mix_ce: 0.300717, lr: 0.010000
[23:49:59.634] iteration 33: loss: 0.895404, mix_dice: 1.448334, mix_ce: 0.342474, lr: 0.010000
[23:49:59.755] iteration 34: loss: 0.833950, mix_dice: 1.445111, mix_ce: 0.222790, lr: 0.010000
[23:49:59.903] iteration 35: loss: 0.958604, mix_dice: 1.426329, mix_ce: 0.490879, lr: 0.010000
[23:50:00.060] iteration 36: loss: 0.911425, mix_dice: 1.446064, mix_ce: 0.376786, lr: 0.010000
[23:50:00.179] iteration 37: loss: 0.813067, mix_dice: 1.438227, mix_ce: 0.187907, lr: 0.010000
[23:50:00.309] iteration 38: loss: 0.934631, mix_dice: 1.482324, mix_ce: 0.386939, lr: 0.010000
[23:50:00.463] iteration 39: loss: 0.885725, mix_dice: 1.421372, mix_ce: 0.350077, lr: 0.010000
[23:50:00.598] iteration 40: loss: 0.935039, mix_dice: 1.433301, mix_ce: 0.436777, lr: 0.010000
[23:50:00.791] iteration 41: loss: 0.848020, mix_dice: 1.425915, mix_ce: 0.270125, lr: 0.010000
[23:50:00.910] iteration 42: loss: 0.930484, mix_dice: 1.395396, mix_ce: 0.465573, lr: 0.010000
[23:50:01.056] iteration 43: loss: 0.868545, mix_dice: 1.419985, mix_ce: 0.317106, lr: 0.010000
[23:50:01.161] iteration 44: loss: 0.855023, mix_dice: 1.418159, mix_ce: 0.291887, lr: 0.010000
[23:50:01.337] iteration 45: loss: 0.882513, mix_dice: 1.379881, mix_ce: 0.385144, lr: 0.010000
[23:50:01.485] iteration 46: loss: 0.951295, mix_dice: 1.426121, mix_ce: 0.476469, lr: 0.009999
[23:50:01.619] iteration 47: loss: 0.989234, mix_dice: 1.423132, mix_ce: 0.555336, lr: 0.009999
[23:50:01.776] iteration 48: loss: 0.868222, mix_dice: 1.381537, mix_ce: 0.354907, lr: 0.009999
[23:50:01.895] iteration 49: loss: 0.876828, mix_dice: 1.380510, mix_ce: 0.373145, lr: 0.009999
[23:50:02.018] iteration 50: loss: 0.927082, mix_dice: 1.428622, mix_ce: 0.425542, lr: 0.009999
[23:50:02.153] iteration 51: loss: 0.834737, mix_dice: 1.431353, mix_ce: 0.238121, lr: 0.009999
[23:50:02.299] iteration 52: loss: 0.848429, mix_dice: 1.385255, mix_ce: 0.311604, lr: 0.009999
[23:50:02.438] iteration 53: loss: 0.860503, mix_dice: 1.417303, mix_ce: 0.303704, lr: 0.009999
[23:50:02.582] iteration 54: loss: 0.885350, mix_dice: 1.395008, mix_ce: 0.375691, lr: 0.009999
[23:50:02.730] iteration 55: loss: 0.919983, mix_dice: 1.463617, mix_ce: 0.376348, lr: 0.009999
[23:50:02.852] iteration 56: loss: 0.889506, mix_dice: 1.416298, mix_ce: 0.362714, lr: 0.009999
[23:50:02.971] iteration 57: loss: 0.815486, mix_dice: 1.428141, mix_ce: 0.202832, lr: 0.009999
[23:50:03.142] iteration 58: loss: 0.899267, mix_dice: 1.415821, mix_ce: 0.382712, lr: 0.009999
[23:50:03.321] iteration 59: loss: 0.995202, mix_dice: 1.477034, mix_ce: 0.513371, lr: 0.009999
[23:50:03.450] iteration 60: loss: 0.932617, mix_dice: 1.427002, mix_ce: 0.438232, lr: 0.009999
[23:50:03.595] iteration 61: loss: 0.839190, mix_dice: 1.382951, mix_ce: 0.295428, lr: 0.009999
[23:50:03.746] iteration 62: loss: 0.945850, mix_dice: 1.426554, mix_ce: 0.465145, lr: 0.009999
[23:50:03.887] iteration 63: loss: 0.811985, mix_dice: 1.397641, mix_ce: 0.226329, lr: 0.009999
[23:50:03.994] iteration 64: loss: 0.838249, mix_dice: 1.382646, mix_ce: 0.293853, lr: 0.009999
[23:50:04.139] iteration 65: loss: 0.903250, mix_dice: 1.351911, mix_ce: 0.454589, lr: 0.009999
[23:50:04.261] iteration 66: loss: 0.927390, mix_dice: 1.393056, mix_ce: 0.461723, lr: 0.009999
[23:50:04.431] iteration 67: loss: 0.868387, mix_dice: 1.318053, mix_ce: 0.418722, lr: 0.009999
[23:50:04.595] iteration 68: loss: 0.874887, mix_dice: 1.317554, mix_ce: 0.432220, lr: 0.009999
[23:50:04.745] iteration 69: loss: 0.827742, mix_dice: 1.317038, mix_ce: 0.338445, lr: 0.009999
[23:50:04.847] iteration 70: loss: 0.870400, mix_dice: 1.385543, mix_ce: 0.355257, lr: 0.009999
[23:50:05.001] iteration 71: loss: 0.822795, mix_dice: 1.391831, mix_ce: 0.253759, lr: 0.009999
[23:50:05.125] iteration 72: loss: 0.948811, mix_dice: 1.430418, mix_ce: 0.467204, lr: 0.009999
[23:50:05.236] iteration 73: loss: 0.944803, mix_dice: 1.435371, mix_ce: 0.454235, lr: 0.009999
[23:50:05.385] iteration 74: loss: 0.989725, mix_dice: 1.418636, mix_ce: 0.560815, lr: 0.009999
[23:50:05.567] iteration 75: loss: 0.861420, mix_dice: 1.491942, mix_ce: 0.230899, lr: 0.009999
[23:50:05.732] iteration 76: loss: 0.958595, mix_dice: 1.407254, mix_ce: 0.509937, lr: 0.009999
[23:50:05.876] iteration 77: loss: 0.975128, mix_dice: 1.446986, mix_ce: 0.503270, lr: 0.009999
[23:50:06.008] iteration 78: loss: 0.883521, mix_dice: 1.417541, mix_ce: 0.349501, lr: 0.009998
[23:50:06.115] iteration 79: loss: 0.825275, mix_dice: 1.429992, mix_ce: 0.220558, lr: 0.009998
[23:50:06.251] iteration 80: loss: 0.931033, mix_dice: 1.411471, mix_ce: 0.450594, lr: 0.009998
[23:50:06.427] iteration 81: loss: 0.902397, mix_dice: 1.378617, mix_ce: 0.426178, lr: 0.009998
[23:50:06.539] iteration 82: loss: 0.900349, mix_dice: 1.390160, mix_ce: 0.410539, lr: 0.009998
[23:50:06.642] iteration 83: loss: 0.793643, mix_dice: 1.407058, mix_ce: 0.180228, lr: 0.009998
[23:50:06.773] iteration 84: loss: 0.868046, mix_dice: 1.388106, mix_ce: 0.347985, lr: 0.009998
[23:50:06.926] iteration 85: loss: 0.875873, mix_dice: 1.412035, mix_ce: 0.339712, lr: 0.009998
[23:50:07.071] iteration 86: loss: 0.930251, mix_dice: 1.360788, mix_ce: 0.499713, lr: 0.009998
[23:50:07.210] iteration 87: loss: 0.919242, mix_dice: 1.435772, mix_ce: 0.402712, lr: 0.009998
[23:50:07.329] iteration 88: loss: 0.805058, mix_dice: 1.362703, mix_ce: 0.247412, lr: 0.009998
[23:50:07.459] iteration 89: loss: 0.844296, mix_dice: 1.371747, mix_ce: 0.316845, lr: 0.009998
[23:50:07.575] iteration 90: loss: 0.936984, mix_dice: 1.416096, mix_ce: 0.457872, lr: 0.009998
[23:50:07.703] iteration 91: loss: 0.930343, mix_dice: 1.420174, mix_ce: 0.440513, lr: 0.009998
[23:50:07.837] iteration 92: loss: 0.858971, mix_dice: 1.407670, mix_ce: 0.310273, lr: 0.009998
[23:50:07.965] iteration 93: loss: 0.894402, mix_dice: 1.417907, mix_ce: 0.370897, lr: 0.009998
